Destination Prefix,A Party,B Party,Date,SessionTime,Termination Type
355424939,4763435203,257000000000,04/07/2022 12:24,0,CC
355424939,1219331517,257000000000,04/07/2022 12:25,0,No-CLI
355424939,1069735024,257000000000,04/07/2022 12:26,0,CLI
355424939,4494415635,257000000000,04/07/2022 12:27,0,CLI
355424939,1731055346,257000000000,04/07/2022 12:28,0,CLI
355424939,1170673670,257000000000,04/07/2022 12:29,0,No-CLI
355424939,5775306850,257000000000,04/07/2022 12:30,0,CC
355424939,1928647347,257000000000,04/07/2022 12:31,0,CC
355424939,5161090367,257000000000,04/07/2022 12:32,0,No-CLI
355424939,5693943356,257000000000,04/07/2022 12:33,0,CLI
355424939,8773458679,257000000000,04/07/2022 12:34,0,CLI
335,4862580244,257000000000,04/07/2022 12:35,0,CLI
335,46764084103,257000000000,04/07/2022 12:36,0,No-CLI
335,46764084103,257000000000,04/07/2022 12:37,0,CC
335,89337348855,257000000000,04/07/2022 12:38,0,CLI
335,46764084103,257000000000,04/07/2022 12:39,0,No-CLI
335,46764084103,257000000000,04/07/2022 12:40,0,CC
335,442000000000,257000000000,04/07/2022 12:41,0,CC
335,442000000000,257000000000,04/07/2022 12:42,0,No-CLI
335,973000000000,257000000000,04/07/2022 12:43,0,CLI
335,973000000000,257000000000,04/07/2022 12:44,0,CLI
335,973000000000,257000000000,04/07/2022 12:45,0,CLI
335,973000000000,257000000000,04/07/2022 12:46,0,No-CLI
335,973000000000,257000000000,04/07/2022 12:47,0,CC
335,973000000000,257000000000,04/07/2022 12:48,0,CC
335,973000000000,257000000000,04/07/2022 12:49,0,No-CLI
335,973000000000,257000000000,04/07/2022 12:50,0,CLI
335,46413555418,257000000000,04/07/2022 12:51,0,CLI
335,864000000000,257000000000,04/07/2022 12:52,0,CLI
335,95415110,257000000000,04/07/2022 12:53,0,No-CLI
335,123546801,257000000000,04/07/2022 12:54,0,CC
335,1098091222,257000000000,04/07/2022 12:55,0,CC
335,9901625997,257000000000,04/07/2022 12:56,0,No-CLI
335,46171429187,257000000000,04/07/2022 12:57,0,CLI
3584,8620000000000,257000000000,04/07/2022 12:58,0,CLI
25677,8620000000000,257000000000,04/07/2022 12:59,0,CLI
25677,46171429187,257000000000,04/07/2022 12:21,0,No-CLI
25677,46171429187,257000000000,04/07/2022 12:22,0,CC
25678,46764084103,257000000000,04/07/2022 12:23,0,CC
25678,46764084103,257000000000,04/07/2022 12:24,0,No-CLI
25677,46720423435,257000000000,04/07/2022 12:25,0,CLI
25677,46720423435,257000000000,04/07/2022 12:26,0,CLI
25677,46704131770,257000000000,04/07/2022 12:27,0,CLI
25677,46704131770,257000000000,04/07/2022 12:28,0,No-CLI
25678,5857075413,257000000000,04/07/2022 12:29,0,CC
25677,46704131770,257000000000,04/07/2022 12:30,0,CLI
25677,46704131770,257000000000,04/07/2022 12:31,0,No-CLI
25677,46704131770,257000000000,04/07/2022 12:32,0,CC
25677,8610000000000,257000000000,04/07/2022 12:33,0,CC
25678,nonymous,257000000000,04/07/2022 12:34,0,No-CLI
25678,15069064277,257000000000,04/07/2022 12:35,0,CLI
25678,33644633019,257000000000,04/07/2022 12:36,0,CLI
25678,33644634031,257000000000,04/07/2022 12:37,0,CLI
25677,15069064277,257000000000,04/07/2022 12:38,0,No-CLI
25678,46739348953,257000000000,04/07/2022 12:39,0,CC
25678,46739348953,257000000000,04/07/2022 12:40,0,CC
25678,46739348953,257000000000,04/07/2022 12:41,0,No-CLI
25678,46739348953,257000000000,04/07/2022 12:42,0,CLI
25677,19375384356,257000000000,04/07/2022 12:43,0,CLI
25677,973000000000,257000000000,04/07/2022 12:44,0,CLI
25677,973000000000,257000000000,04/07/2022 12:45,0,No-CLI
25677,973000000000,257000000000,04/07/2022 12:46,0,CC
25677,973000000000,257000000000,04/07/2022 12:47,0,CC
25677,973000000000,257000000000,04/07/2022 12:48,0,No-CLI
25677,973000000000,257000000000,04/07/2022 12:49,0,CLI
25677,973000000000,257000000000,04/07/2022 12:50,0,CLI
25677,973000000000,257000000000,04/07/2022 12:51,0,CLI
25678,437000000000,257000000000,04/07/2022 12:52,0,No-CLI
25677,448000000000,257000000000,04/07/2022 12:53,0,CC
25678,7444392960,257000000000,04/07/2022 12:54,0,CC
25678,1864506234,257000000000,04/07/2022 12:55,0,No-CLI
25678,7735135331,257000000000,04/07/2022 12:56,0,CLI
25678,616003811,257000000000,04/07/2022 12:57,0,CLI
25678,1519314740,257000000000,04/07/2022 12:58,0,CLI
25678,4411841454,257000000000,04/07/2022 12:59,0,No-CLI
25677,8610000000000,257000000000,04/07/2022 12:21,0,CC
25677,8610000000000,257000000000,04/07/2022 12:22,0,CLI
25678,448000000000,257000000000,04/07/2022 12:23,0,No-CLI
25677,596000000000,257000000000,04/07/2022 12:24,0,CC
25678,17787760900,257000000000,04/07/2022 12:25,0,CC
25678,17787760900,257000000000,04/07/2022 12:26,0,No-CLI
25678,17787760900,257000000000,04/07/2022 12:27,0,CLI
25678,4930000000000,257000000000,04/07/2022 12:28,0,CLI
25677,8610000000000,257000000000,04/07/2022 12:29,0,CLI
25677,972000000000,257000000000,04/07/2022 12:30,0,No-CLI
25677,17783571509,257000000000,04/07/2022 12:31,0,CC
25678,9837647012,257000000000,04/07/2022 12:32,0,CC
25678,1086533324,257000000000,04/07/2022 12:33,0,No-CLI
25678,71323639,257000000000,04/07/2022 12:34,0,CLI
25678,191693813,257000000000,04/07/2022 12:35,0,CLI
25678,7381438088,257000000000,04/07/2022 12:36,0,CLI
25678,2409814717,257000000000,04/07/2022 12:37,0,No-CLI
25678,6874334234,257000000000,04/07/2022 12:38,0,CC
25678,296109850,257000000000,04/07/2022 12:39,0,CC
25678,7579336129,257000000000,04/07/2022 12:40,0,No-CLI
25678,1570677792,257000000000,04/07/2022 12:41,0,CLI
25678,6615107030,257000000000,04/07/2022 12:42,0,CLI
25678,4651321770,257000000000,04/07/2022 12:43,0,CLI
25678,537772540,257000000000,04/07/2022 12:44,0,No-CLI
25678,7486469838,257000000000,04/07/2022 12:45,0,CC
25678,5147144072,257000000000,04/07/2022 12:46,0,CC
25678,9321267752,257000000000,04/07/2022 12:47,0,No-CLI
25678,6647220545,257000000000,04/07/2022 12:48,0,CLI
25678,7376718756,257000000000,04/07/2022 12:49,0,CLI
25677,918000000000,257000000000,04/07/2022 12:50,0,CLI
25677,493000000000,257000000000,04/07/2022 12:51,0,No-CLI
25678,493000000000,257000000000,04/07/2022 12:52,0,CC
25677,441000000000,257000000000,04/07/2022 12:53,0,CLI
25677,441000000000,257000000000,04/07/2022 12:54,0,No-CLI
25677,441000000000,257000000000,04/07/2022 12:55,0,CC
25677,441000000000,257000000000,04/07/2022 12:56,0,CC
25677,441000000000,257000000000,04/07/2022 12:57,0,No-CLI
25677,441000000000,257000000000,04/07/2022 12:58,0,CLI
25677,441000000000,257000000000,04/07/2022 12:59,0,CLI
25677,441000000000,257000000000,04/07/2022 12:21,0,CLI
25677,441000000000,257000000000,04/07/2022 12:22,0,No-CLI
25677,969644473,257000000000,04/07/2022 12:23,0,CC
25677,7107900576,257000000000,04/07/2022 12:24,0,CC
25677,996000000000,257000000000,04/07/2022 12:25,0,No-CLI
25677,6206091408,257000000000,04/07/2022 12:26,0,CLI
25677,3505587110,257000000000,04/07/2022 12:27,0,CLI
25677,7782465167,257000000000,04/07/2022 12:28,0,CLI
25677,9959694351,257000000000,04/07/2022 12:29,0,No-CLI
25677,7932524605,257000000000,04/07/2022 12:30,0,CC
25677,81345720775,257000000000,04/07/2022 12:31,0,CC
25677,81345720775,257000000000,04/07/2022 12:32,0,No-CLI
25677,81345720775,257000000000,04/07/2022 12:33,0,CLI
25677,81345720775,257000000000,04/07/2022 12:34,0,CLI
25677,47545997706,257000000000,04/07/2022 12:35,0,CLI
25677,47547519550,257000000000,04/07/2022 12:36,0,No-CLI
25678,47541020916,257000000000,04/07/2022 12:37,0,CC
25678,47543751226,257000000000,04/07/2022 12:38,0,CC
25677,81345720775,257000000000,04/07/2022 12:39,0,No-CLI
25677,81345720775,257000000000,04/07/2022 12:40,0,CLI
25677,46728744589,257000000000,04/07/2022 12:41,0,CLI
25677,46728744589,257000000000,04/07/2022 12:42,0,CLI
25677,46728744589,257000000000,04/07/2022 12:43,0,No-CLI
25677,46728744589,257000000000,04/07/2022 12:44,0,CC
25677,46728744589,257000000000,04/07/2022 12:45,0,CLI
25677,46728744589,257000000000,04/07/2022 12:46,0,No-CLI
25678,81454026117,257000000000,04/07/2022 12:47,0,CC
25677,46728744589,257000000000,04/07/2022 12:48,0,CC
25677,46728744589,257000000000,04/07/2022 12:49,0,No-CLI
25677,441000000000,257000000000,04/07/2022 12:50,0,CLI
25677,441000000000,257000000000,04/07/2022 12:51,0,CLI
25677,441000000000,257000000000,04/07/2022 12:52,0,CLI
25677,441000000000,257000000000,04/07/2022 12:53,0,No-CLI
25677,441000000000,257000000000,04/07/2022 12:54,0,CC
25677,441000000000,257000000000,04/07/2022 12:55,0,CC
25677,441000000000,257000000000,04/07/2022 12:56,0,No-CLI
25677,441000000000,257000000000,04/07/2022 12:57,0,CLI
25677,441000000000,257000000000,04/07/2022 12:58,0,CLI
25677,441000000000,257000000000,04/07/2022 12:59,0,CLI
25678,4940000000000,257000000000,04/07/2022 12:21,0,No-CLI
25677,441000000000,257000000000,04/07/2022 12:22,0,CC
25677,441000000000,257000000000,04/07/2022 12:23,0,CC
25677,441000000000,257000000000,04/07/2022 12:24,0,No-CLI
25677,441000000000,257000000000,04/07/2022 12:25,0,CLI
25677,441000000000,257000000000,04/07/2022 12:26,0,CLI
25677,441000000000,257000000000,04/07/2022 12:27,0,CLI
25677,441000000000,257000000000,04/07/2022 12:28,0,No-CLI
25677,441000000000,257000000000,04/07/2022 12:29,0,CC
25678,81454026117,257000000000,04/07/2022 12:30,0,CC
25677,441000000000,257000000000,04/07/2022 12:31,0,No-CLI
25678,4940000000000,257000000000,04/07/2022 12:32,0,CLI
25678,81345720775,257000000000,04/07/2022 12:33,0,CLI
25678,81345720775,257000000000,04/07/2022 12:34,0,CLI
25677,442000000000,257000000000,04/07/2022 12:35,0,No-CLI
25678,4930000000000,257000000000,04/07/2022 12:36,0,CC
25678,4930000000000,257000000000,04/07/2022 12:37,0,CLI
25677,46704044751,257000000000,04/07/2022 12:38,0,CLI
25677,46704044751,257000000000,04/07/2022 12:39,0,No-CLI
25677,46704044751,257000000000,04/07/2022 12:40,0,CC
25677,46704044751,257000000000,04/07/2022 12:41,0,CC
25678,89367720347,257000000000,04/07/2022 12:42,0,No-CLI
25677,815000000000,257000000000,04/07/2022 12:43,0,CLI
25678,46700723581,257000000000,04/07/2022 12:44,0,CLI
25677,16479454400,257000000000,04/07/2022 12:45,0,CLI
25677,46762853730,257000000000,04/07/2022 12:46,0,No-CLI
25677,16479454400,257000000000,04/07/2022 12:47,0,CC
25677,46762853730,257000000000,04/07/2022 12:48,0,CC
25677,16479454400,257000000000,04/07/2022 12:49,0,No-CLI
25678,6271375463,257000000000,04/07/2022 12:50,0,CLI
25678,3790792842,257000000000,04/07/2022 12:51,0,CLI
25678,4400967198,257000000000,04/07/2022 12:52,0,CLI
25678,1043485431,257000000000,04/07/2022 12:53,0,No-CLI
25678,6974206819,257000000000,04/07/2022 12:54,0,CC
25677,8610000000000,257000000000,04/07/2022 12:55,0,CC
25677,4930000000000,257000000000,04/07/2022 12:56,0,No-CLI
25677,862000000000,257000000000,04/07/2022 12:57,0,CLI
25677,4930000000000,257000000000,04/07/2022 12:58,0,CLI
25677,4930000000000,257000000000,04/07/2022 12:59,0,CLI
25677,4930000000000,257000000000,04/07/2022 12:21,0,No-CLI
25677,4930000000000,257000000000,04/07/2022 12:22,0,CC
25677,441000000000,257000000000,04/07/2022 12:23,0,CC
25678,9852555278,257000000000,04/07/2022 12:24,0,No-CLI
25678,6493853109,257000000000,04/07/2022 12:25,0,CLI
25678,8748013550,257000000000,04/07/2022 12:26,0,CLI
25678,2465070426,257000000000,04/07/2022 12:27,0,CLI
25677,441000000000,257000000000,04/07/2022 12:28,0,No-CLI
25678,1201771319,257000000000,04/07/2022 12:29,0,CC
25678,2816854462,257000000000,04/07/2022 12:30,0,CLI
25678,9622715821,257000000000,04/07/2022 12:31,0,No-CLI
25678,4930000000000,257000000000,04/07/2022 12:32,0,CC
25678,4930000000000,257000000000,04/07/2022 12:33,0,CC
25678,19372034486,257000000000,04/07/2022 12:34,0,No-CLI
25677,442000000000,257000000000,04/07/2022 12:35,0,CLI
25677,442000000000,257000000000,04/07/2022 12:36,0,CLI
25677,442000000000,257000000000,04/07/2022 12:37,0,CLI
25677,442000000000,257000000000,04/07/2022 12:38,0,No-CLI
25677,492000000000,257000000000,04/07/2022 12:39,0,CC
25677,492000000000,257000000000,04/07/2022 12:40,0,CC
25677,492000000000,257000000000,04/07/2022 12:41,0,No-CLI
25677,492000000000,257000000000,04/07/2022 12:42,0,CLI
25677,492000000000,257000000000,04/07/2022 12:43,0,CLI
25677,492000000000,257000000000,04/07/2022 12:44,0,CLI
25677,492000000000,257000000000,04/07/2022 12:45,0,No-CLI
25677,492000000000,257000000000,04/07/2022 12:46,0,CC
25677,96166701588,257000000000,04/07/2022 12:47,0,CC
25677,442000000000,257000000000,04/07/2022 12:48,0,No-CLI
25677,6042412408,257000000000,04/07/2022 12:49,0,CLI
25677,2340000000000,257000000000,04/07/2022 12:50,0,CLI
25677,2340000000000,257000000000,04/07/2022 12:51,0,CLI
25677,6044404203,257000000000,04/07/2022 12:52,0,No-CLI
25677,2340000000000,257000000000,04/07/2022 12:53,0,CC
25677,2340000000000,257000000000,04/07/2022 12:54,0,CC
25678,89353640169,257000000000,04/07/2022 12:55,0,No-CLI
25678,89353640169,257000000000,04/07/2022 12:56,0,CLI
25677,48126284982,257000000000,04/07/2022 12:57,0,CLI
25677,48126284982,257000000000,04/07/2022 12:58,0,CLI
25678,46700548490,257000000000,04/07/2022 12:59,0,No-CLI
25678,46700548490,257000000000,04/07/2022 12:21,0,CC
25677,48126284982,257000000000,04/07/2022 12:22,0,CLI
25677,48126284982,257000000000,04/07/2022 12:23,0,No-CLI
25678,46700548490,257000000000,04/07/2022 12:24,0,CC
25678,46700548490,257000000000,04/07/2022 12:25,0,CC
25677,46720202894,257000000000,04/07/2022 12:26,0,No-CLI
25677,46720202894,257000000000,04/07/2022 12:27,0,CLI
25678,448000000000,257000000000,04/07/2022 12:28,0,CLI
25677,nonymous,257000000000,04/07/2022 12:29,0,CLI
25677,4930000000000,257000000000,04/07/2022 12:30,0,No-CLI
25677,nonymous,257000000000,04/07/2022 12:31,0,CC
25677,nonymous,257000000000,04/07/2022 12:32,0,CC
25677,nonymous,257000000000,04/07/2022 12:33,0,No-CLI
25677,nonymous,257000000000,04/07/2022 12:34,0,CLI
25678,nonymous,257000000000,04/07/2022 12:35,0,CLI
25678,nonymous,257000000000,04/07/2022 12:36,0,CLI
25678,nonymous,257000000000,04/07/2022 12:37,0,No-CLI
25677,nonymous,257000000000,04/07/2022 12:38,0,CC
25677,nonymous,257000000000,04/07/2022 12:39,0,CC
25678,nonymous,257000000000,04/07/2022 12:40,0,No-CLI
25678,nonymous,257000000000,04/07/2022 12:41,0,CLI
25678,nonymous,257000000000,04/07/2022 12:42,0,CLI
25678,nonymous,257000000000,04/07/2022 12:43,0,CLI
25678,nonymous,257000000000,04/07/2022 12:44,0,No-CLI
25678,nonymous,257000000000,04/07/2022 12:45,0,CC
25677,16479454400,257000000000,04/07/2022 12:46,0,CC
25677,nonymous,257000000000,04/07/2022 12:47,0,No-CLI
25677,nonymous,257000000000,04/07/2022 12:48,0,CLI
25677,47543456920,257000000000,04/07/2022 12:49,0,CLI
25677,47541979703,257000000000,04/07/2022 12:50,0,CLI
25677,47546264854,257000000000,04/07/2022 12:51,0,No-CLI
25678,47545469876,257000000000,04/07/2022 12:52,0,CC
25678,nonymous,257000000000,04/07/2022 12:53,0,CLI
25678,47545470571,257000000000,04/07/2022 12:54,0,No-CLI
25678,nonymous,257000000000,04/07/2022 12:55,0,CC
25678,nonymous,257000000000,04/07/2022 12:56,0,CC
25678,nonymous,257000000000,04/07/2022 12:57,0,No-CLI
25678,nonymous,257000000000,04/07/2022 12:58,0,CLI
25678,nonymous,257000000000,04/07/2022 12:59,0,CLI
25678,nonymous,257000000000,04/07/2022 12:21,0,CLI
25677,nonymous,257000000000,04/07/2022 12:22,0,No-CLI
25678,nonymous,257000000000,04/07/2022 12:23,0,CC
25677,nonymous,257000000000,04/07/2022 12:24,0,CC
25678,nonymous,257000000000,04/07/2022 12:25,0,No-CLI
25677,nonymous,257000000000,04/07/2022 12:26,0,CLI
25678,nonymous,257000000000,04/07/2022 12:27,0,CLI
25678,nonymous,257000000000,04/07/2022 12:28,0,CLI
25678,nonymous,257000000000,04/07/2022 12:29,0,No-CLI
25677,nonymous,257000000000,04/07/2022 12:30,0,CC
25678,nonymous,257000000000,04/07/2022 12:31,0,CC
25677,nonymous,257000000000,04/07/2022 12:32,0,No-CLI
25677,nonymous,257000000000,04/07/2022 12:33,0,CLI
25677,nonymous,257000000000,04/07/2022 12:34,0,CLI
25677,nonymous,257000000000,04/07/2022 12:35,0,CLI
25677,nonymous,257000000000,04/07/2022 12:36,0,No-CLI
25678,nonymous,257000000000,04/07/2022 12:37,0,CC
25677,nonymous,257000000000,04/07/2022 12:38,0,CC
25678,nonymous,257000000000,04/07/2022 12:39,0,No-CLI
25677,nonymous,257000000000,04/07/2022 12:40,0,CLI
25678,nonymous,257000000000,04/07/2022 12:41,0,CLI
25678,nonymous,257000000000,04/07/2022 12:42,0,CLI
25678,nonymous,257000000000,04/07/2022 12:43,0,No-CLI
25678,nonymous,257000000000,04/07/2022 12:44,0,CC
25677,nonymous,257000000000,04/07/2022 12:45,0,CLI
25678,nonymous,257000000000,04/07/2022 12:46,0,No-CLI
25677,nonymous,257000000000,04/07/2022 12:47,0,CC
25678,nonymous,257000000000,04/07/2022 12:48,0,CC
25678,nonymous,257000000000,04/07/2022 12:49,0,No-CLI
25678,nonymous,257000000000,04/07/2022 12:50,0,CLI
25678,nonymous,257000000000,04/07/2022 12:51,0,CLI
25678,nonymous,257000000000,04/07/2022 12:52,0,CLI
25678,nonymous,257000000000,04/07/2022 12:53,0,No-CLI
25678,nonymous,257000000000,04/07/2022 12:54,0,CC
25678,nonymous,257000000000,04/07/2022 12:55,0,CC
25677,nonymous,257000000000,04/07/2022 12:56,0,No-CLI
25677,nonymous,257000000000,04/07/2022 12:57,0,CLI
25677,16479454400,257000000000,04/07/2022 12:58,0,CLI
25677,nonymous,257000000000,04/07/2022 12:59,0,CLI
25677,nonymous,257000000000,04/07/2022 12:21,0,No-CLI
25678,nonymous,257000000000,04/07/2022 12:22,0,CC
25678,nonymous,257000000000,04/07/2022 12:23,0,CC
25677,nonymous,257000000000,04/07/2022 12:24,0,No-CLI
25677,nonymous,257000000000,04/07/2022 12:25,0,CLI
25678,nonymous,257000000000,04/07/2022 12:26,0,CLI
25677,nonymous,257000000000,04/07/2022 12:27,0,CLI
25678,nonymous,257000000000,04/07/2022 12:28,0,No-CLI
25677,nonymous,257000000000,04/07/2022 12:29,0,CC
25678,nonymous,257000000000,04/07/2022 12:30,0,CC
25678,nonymous,257000000000,04/07/2022 12:31,0,No-CLI
25678,nonymous,257000000000,04/07/2022 12:32,0,CLI
25678,nonymous,257000000000,04/07/2022 12:33,0,CLI
25678,nonymous,257000000000,04/07/2022 12:34,0,CLI
25678,nonymous,257000000000,04/07/2022 12:35,0,No-CLI
25677,nonymous,257000000000,04/07/2022 12:36,0,CC
25677,nonymous,257000000000,04/07/2022 12:37,0,CLI
25677,nonymous,257000000000,04/07/2022 12:38,0,No-CLI
25677,nonymous,257000000000,04/07/2022 12:39,0,CC
25677,nonymous,257000000000,04/07/2022 12:40,0,CC
25677,nonymous,257000000000,04/07/2022 12:41,0,No-CLI
25677,nonymous,257000000000,04/07/2022 12:42,0,CLI
25677,nonymous,257000000000,04/07/2022 12:43,0,CLI
25677,nonymous,257000000000,04/07/2022 12:44,0,CLI
25678,nonymous,257000000000,04/07/2022 12:45,0,No-CLI
25677,nonymous,257000000000,04/07/2022 12:46,0,CC
25677,nonymous,257000000000,04/07/2022 12:47,0,CC
25678,nonymous,257000000000,04/07/2022 12:48,0,No-CLI
25678,nonymous,257000000000,04/07/2022 12:49,0,CLI
25677,nonymous,257000000000,04/07/2022 12:50,0,CLI
25678,nonymous,257000000000,04/07/2022 12:51,0,CLI
25677,nonymous,257000000000,04/07/2022 12:52,0,No-CLI
25678,nonymous,257000000000,04/07/2022 12:53,0,CC
25678,nonymous,257000000000,04/07/2022 12:54,0,CC
25677,nonymous,257000000000,04/07/2022 12:55,0,No-CLI
25677,nonymous,257000000000,04/07/2022 12:56,0,CLI
25677,nonymous,257000000000,04/07/2022 12:57,0,CLI
25677,nonymous,257000000000,04/07/2022 12:58,0,CLI
25678,nonymous,257000000000,04/07/2022 12:59,0,No-CLI
25678,nonymous,257000000000,04/07/2022 12:21,0,CC
